Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Chichewa. 2nd Grade,LO.EGRA.NCWPM.CHC.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Chichewa. 4th Grade,LO.EGRA.NCWPM.CHC.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Chitonga. 2nd Grade,LO.EGRA.NCWPM.CHI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Cinyanja. 2nd Grade,LO.EGRA.NCWPM.CIN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Dagaare. 2nd Grade,LO.EGRA.NCWPM.DAG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Dagbani. 2nd Grade,LO.EGRA.NCWPM.DAGB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Dangme. 2nd Grade,LO.EGRA.NCWPM.DAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.NCWPM.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.NCWPM.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). English. 4th Grade,LO.EGRA.NCWPM.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). English. 6th Grade,LO.EGRA.NCWPM.ENG.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Ewe. 2nd Grade,LO.EGRA.NCWPM.EWE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Fante. 2nd Grade,LO.EGRA.NCWPM.FAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.NCWPM.FLP.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). French. 3rd Grade,LO.EGRA.NCWPM.FRN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.NCWPM.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Ga. 2nd Grade,LO.EGRA.NCWPM.GA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Gonja. 2nd Grade,LO.EGRA.NCWPM.GON.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Hararigna. 2nd Grade,LO.EGRA.NCWPM.HAR.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Hararigna. 3rd Grade,LO.EGRA.NCWPM.HAR.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Icibemba. 2nd Grade,LO.EGRA.NCWPM.ICI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Indonesian. 2nd Grade,LO.EGRA.NCWPM.IND.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Kasem. 2nd Grade,LO.EGRA.NCWPM.KAS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Kiikaonde. 2nd Grade,LO.EGRA.NCWPM.KII.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Kinyarwanda. 4th Grade,LO.EGRA.NCWPM.KNY.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Kinyarwanda. 6th Grade,LO.EGRA.NCWPM.KNY.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Kiswahili. 2nd Grade,LO.EGRA.NCWPM.KIS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Lunda. 2nd Grade,LO.EGRA.NCWPM.LUN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Luvale. 2nd Grade,LO.EGRA.NCWPM.LUV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Nzema. 2nd Grade,LO.EGRA.NCWPM.NZE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Sidaamu Afoo. 2nd Grade,LO.EGRA.NCWPM.SID.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Sidaamu Afoo. 3rd Grade,LO.EGRA.NCWPM.SID.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Silozi. 2nd Grade,LO.EGRA.NCWPM.SIL.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Somaligna. 2nd Grade,LO.EGRA.NCWPM.SOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Somaligna. 3rd Grade,LO.EGRA.NCWPM.SOM.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Songhoi. 2nd Grade,LO.EGRA.NCWPM.SNG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Spanish. 2nd Grade,LO.EGRA.NCWPM.SPN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Spanish. 3rd Grade,LO.EGRA.NCWPM.SPN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Spanish. 4th Grade,LO.EGRA.NCWPM.SPN.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Tigrinya. 2nd Grade,LO.EGRA.NCWPM.TIG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Tigrinya. 3rd Grade,LO.EGRA.NCWPM.TIG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Bamanankan. 2nd Grade,LO.EGRA.INIT.0.BMN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Bomu. 2nd Grade,LO.EGRA.INIT.0.BOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Chichewa. 2nd Grade,LO.EGRA.INIT.0.CHC.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Chichewa. 4th Grade,LO.EGRA.INIT.0.CHC.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 2nd Grade,LO.EGRA.INIT.0.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 3rd Grade,LO.EGRA.INIT.0.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 4th Grade,LO.EGRA.INIT.0.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 6th Grade,LO.EGRA.INIT.0.ENG.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Fulfulde. 2nd Grade,LO.EGRA.INIT.0.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Kinyarwanda. 4th Grade,LO.EGRA.INIT.0.KNY.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Kinyarwanda. 6th Grade,LO.EGRA.INIT.0.KNY.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Songhoi. 2nd Grade,LO.EGRA.INIT.0.SNG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Spanish. 2nd Grade,LO.EGRA.INIT.0.SPN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Spanish. 3rd Grade,LO.EGRA.INIT.0.SPN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Spanish. 4th Grade,LO.EGRA.INIT.0.SPN.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Afan Oromo. 2nd Grade,LO.EGRA.LSTN.0.AFA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Afan Oromo. 3rd Grade,LO.EGRA.LSTN.0.AFA.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Akuapem. 2nd Grade,LO.EGRA.LSTN.0.AKU.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Amharic. 2nd Grade,LO.EGRA.LSTN.0.AMH.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Amharic. 3rd Grade,LO.EGRA.LSTN.0.AMH.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Arabic. 2nd Grade,LO.EGRA.LSTN.0.ARB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Arabic. 3rd Grade,LO.EGRA.LSTN.0.ARB.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Asante Twi. 2nd Grade,LO.EGRA.LSTN.0.AST.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Bamanankan. 2nd Grade,LO.EGRA.LSTN.0.BMN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Bomu. 2nd Grade,LO.EGRA.LSTN.0.BOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Chichewa. 2nd Grade,LO.EGRA.LSTN.0.CHC.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Chichewa. 4th Grade,LO.EGRA.LSTN.0.CHC.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Chitonga. 2nd Grade,LO.EGRA.LSTN.0.CHI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Cinyanja. 2nd Grade,LO.EGRA.LSTN.0.CIN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Dagaare. 2nd Grade,LO.EGRA.LSTN.0.DAG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Dagbani. 2nd Grade,LO.EGRA.LSTN.0.DAGB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Dangme. 2nd Grade,LO.EGRA.LSTN.0.DAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 2nd Grade,LO.EGRA.LSTN.0.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 3rd Grade,LO.EGRA.LSTN.0.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 4th Grade,LO.EGRA.LSTN.0.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 6th Grade,LO.EGRA.LSTN.0.ENG.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Ewe. 2nd Grade,LO.EGRA.LSTN.0.EWE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Fante. 2nd Grade,LO.EGRA.LSTN.0.FAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Filipino. 3rd Grade,LO.EGRA.LSTN.0.FLP.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Fulfulde. 2nd Grade,LO.EGRA.LSTN.0.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Ga. 2nd Grade,LO.EGRA.LSTN.0.GA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Gonja. 2nd Grade,LO.EGRA.LSTN.0.GON.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Hararigna. 2nd Grade,LO.EGRA.LSTN.0.HAR.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Hararigna. 3rd Grade,LO.EGRA.LSTN.0.HAR.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Icibemba. 2nd Grade,LO.EGRA.LSTN.0.ICI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Indonesian. 2nd Grade,LO.EGRA.LSTN.0.IND.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Kasem. 2nd Grade,LO.EGRA.LSTN.0.KAS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Kiikaonde. 2nd Grade,LO.EGRA.LSTN.0.KII.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Kinyarwanda. 4th Grade,LO.EGRA.LSTN.0.KNY.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Kinyarwanda. 6th Grade,LO.EGRA.LSTN.0.KNY.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Kiswahili. 2nd Grade,LO.EGRA.LSTN.0.KIS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Lunda. 2nd Grade,LO.EGRA.LSTN.0.LUN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Luvale. 2nd Grade,LO.EGRA.LSTN.0.LUV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Nzema. 2nd Grade,LO.EGRA.LSTN.0.NZE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Sidaamu Afoo. 2nd Grade,LO.EGRA.LSTN.0.SID.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Sidaamu Afoo. 3rd Grade,LO.EGRA.LSTN.0.SID.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Silozi. 2nd Grade,LO.EGRA.LSTN.0.SIL.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Somaligna. 2nd Grade,LO.EGRA.LSTN.0.SOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Somaligna. 3rd Grade,LO.EGRA.LSTN.0.SOM.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Songhoi. 2nd Grade,LO.EGRA.LSTN.0.SNG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 2nd Grade,LO.EGRA.LSTN.0.SPN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 3rd Grade,LO.EGRA.LSTN.0.SPN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 4th Grade,LO.EGRA.LSTN.0.SPN.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Tigrinya. 2nd Grade,LO.EGRA.LSTN.0.TIG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Listening Comprehension - Share of students with a zero score (%). Tigrinya. 3rd Grade,LO.EGRA.LSTN.0.TIG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Afan Oromo. 2nd Grade,LO.EGRA.ORF.AFA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Afan Oromo. 3rd Grade,LO.EGRA.ORF.AFA.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Akuapem. 2nd Grade,LO.EGRA.ORF.AKU.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Amharic. 2nd Grade,LO.EGRA.ORF.AMH.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Amharic. 3rd Grade,LO.EGRA.ORF.AMH.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Arabic. 2nd Grade,LO.EGRA.ORF.ARB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Arabic. 3rd Grade,LO.EGRA.ORF.ARB.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Asante Twi. 2nd Grade,LO.EGRA.ORF.AST.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Bamanankan. 2nd Grade,LO.EGRA.ORF.BMN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Bomu. 2nd Grade,LO.EGRA.ORF.BOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Chichewa. 2nd Grade,LO.EGRA.ORF.CHC.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Chichewa. 4th Grade,LO.EGRA.ORF.CHC.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Chitonga. 2nd Grade,LO.EGRA.ORF.CHI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Cinyanja. 2nd Grade,LO.EGRA.ORF.CIN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Dagaare. 2nd Grade,LO.EGRA.ORF.DAG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Dagbani. 2nd Grade,LO.EGRA.ORF.DAGB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Dangme. 2nd Grade,LO.EGRA.ORF.DAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.ORF.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.ORF.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 4th Grade,LO.EGRA.ORF.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 6th Grade,LO.EGRA.ORF.ENG.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Ewe. 2nd Grade,LO.EGRA.ORF.EWE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Fante. 2nd Grade,LO.EGRA.ORF.FAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.ORF.FLP.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). French. 3rd Grade,LO.EGRA.ORF.FRN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.ORF.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Ga. 2nd Grade,LO.EGRA.ORF.GA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Gonja. 2nd Grade,LO.EGRA.ORF.GON.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Hararigna. 2nd Grade,LO.EGRA.ORF.HAR.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Hararigna. 3rd Grade,LO.EGRA.ORF.HAR.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Icibemba. 2nd Grade,LO.EGRA.ORF.ICI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Indonesian. 2nd Grade,LO.EGRA.ORF.IND.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Kasem. 2nd Grade,LO.EGRA.ORF.KAS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Kiikaonde. 2nd Grade,LO.EGRA.ORF.KII.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
